Complaint,Premature withdrawal of PPF modified by Finance Ministry not implemented by SBI Branches Plz circulate to branches,END
Complaint,    plz look into the matter   it s already   day passpasses  no response till now   EOM,END
Complaint,   Please  how much do you charge for verve card  Re issue    I think you might have overcharged me,END
Complaint,  Day   na story o  no reversal yet          ,END
Complaint,not working   unknown result  keeps popping up,END
Complaint,then it is illegal,END
Complaint, The information displayed   We are unable to deduct money from your card  sorry for the inconvenience   ,END
Complaint,No i didnt receive an OTP,END
Complaint,I already called the number yet no solution,END
Complaint, Pls i don t know what happen  i tried link my mastercard   paypal    paypal said d card is not accepted What could b d prob,END
Complaint,  Day   na story o  no reversal yet          ,END
Complaint, In this challenging times reversal of failed POS transaction shud nt take   days      ,END
Complaint,i tried changing the pin but there was only one option,END
Complaint,When i visited the link i saw visa card And mine is master card,END
Complaint, Day   na story o  no reversal yet          ,END
Complaint,unable to deduct money from my card why,END
Complaint, Please I m trying to do a transaction online using my card but when i fill in my card details it says unable to deduct,END
Complaint,  G M Av received my Account No on Monday but am yet see the ale for the  k during  AcessBankCSW  Thanks,END
Complaint, hi 
I made a card request over  weeks ago still haven t received I was told it takes only   working days,END
Complaint,abeg wetin I do that you restricted my account o,END
Complaint,please do call now it will go through an app was blocking ur call b,END
Complaint,Sms banking is nt going why  ,END
Complaint,I transferred money from GT to access bank acct since yesterday  I was debited    yet the access acct has not been credited,END
Complaint, so what use are you guys to me  I m closing my account when I get to Nigeria ,END
Complaint,I have tried that number its not going,END
Complaint,Bunch of incompetent people everywhere in this country ,END
Complaint, I made a transaction yesterday from my account   I was however debited without crediting the account I transferred to,END
Complaint,   How could u guys do such to our sister with her   months old child  Indeed it s outdated  It ll affect u guys believe me ,END
Complaint, my numbers are available and moreso  i m always having the issue when i use accessbank app,END
Complaint,Ignoring a customer is wrong ,END
Complaint,Please reply all my messages ,END
Complaint,I tried recharging an airtel line   with    airtime  my account as been debited the line hasn t been credited,END
Complaint, Hi    I tried to buy VTU using the access mobile app  Money was deducted from my acc but the airtime wasn t delivered    ,END
Complaint,I have a scanned copy of my complaints from access bank Maryland branch which was dated on the   ,END
Complaint,I guess Access bank tweeter handles are on Auto reply please prove me wrong by actually solving a customer problem Thanks,END
Complaint,You guys are not looking in to by wrongful debit you guys have just being saying the same thing all over again,END
Complaint, you guys are yet to rectify the problem  it s not funny anymore   it s like you re doing nothing,END
Complaint,I ve done that and the mail was returned undelivered,END
Complaint, 
My mobile banking app was blocked  I can t log into my account and I tried to unlock the device  but I could not ,END
Complaint,it says wrong password or ID but thats what I m using now with my blackberry phone now,END
Complaint, thank you  But considering I already spent $  before the new limits were set  can i still use my card for pos up to $ ,END
Complaint,  cause I m not understanding I have lodged this complaint before and you guys seem not to have sorted it out,END
Complaint,  if you people don t stop calling my line and asking for a random customer I will go and repo you guys to Efcc,END
Complaint,  I have done that  But no response yet,END
Complaint,The paywithcapture app has failed me and their customer service could not do anything for over a week   ,END
Complaint, Hello guys  av u heard about how useless this application called paywithcapture is        ,END
Complaint,   I tried to transfer money using quick teller and I was told issuer or switch inoperative but was still debite,END
Complaint,   I tried to transfer money using quick teller and I was told issuer or switch inoperative but was still debite,END
Complaint,I tried to transfer money using quick teller and I was told issuer or switch inoperative but was still debited,END
Complaint,SuperFrustrated  ContactCenter says Acct is restricted  But we ve getting transaction Debit ale charges  ,END
Complaint,Is there something wrong with your site    can t make transfers,END
Complaint,C,END
Complaint,    The crux of the matter is I want a refund but  I can t seem to ,END
Complaint, DM 
I ve got a complaint ,END
Complaint,why is it not acceptable    but it is boldly written on it that it could be used for legal transactions ,END
Complaint, I was wrongfully debited Via POS since on      I went  Complained at my branch on the     nothin has hpped til nw,END
Complaint, Good morning  I tries withdrawiing with my verve card  Bt it keep telling me transaction not completed,END
Complaint, only   me to get a message that the issue has been resolved when the other bank  is still holding on to my remaining moni,END
Complaint,  Made a complain about deducted money from another Atm twice nd only half was returned,END
Complaint, Na wah for ur customer care u guys are too slow a simple follow back since morning  I nid to DM u and forward my complaint,END
Complaint,I do not want to believe that you are deliberately ignoring my messages  ,END
Complaint,Your internet bank facility is not reliable   ,END
Complaint,im in Uk now my card isnt working  Bvn card you didnt provide so i couldnt do travelex  Access bank useless gan i swear,END
Complaint,but the peter guy in your shomolu branch told me at  am that fx was exhausted for the day  Imagine such utter uselessness,END
Complaint,I also send N  to   via my Gtb on     also not yet received,END
Complaint,  on Oct   by    pm I sent N  was sent to Yakubu dagauda   money not yet    paHOJQI,END
Complaint,I sent  k to a friend yestday  I didn t see  Transfer Successful  but I was debited  D recepient  ve not got d money yet,END
Complaint, Hello  I observed that   has been replying in your stead yet is NOT verified clarifica    nQ,END
Complaint,it s still not working,END
Complaint,Cries in poverty   look at my mate and you can t give me my common $  let me per day   lzcRGaO,END
Complaint, Y all don t reply dms no more     ,END
Complaint,  So   decided to seize my small funds in naira for over a week now  for no exact reasons ,END
Complaint,Y all don t reply dms no more     ,END
Complaint,Free my money now that the Naira is consolidating against the dollar ,END
Complaint, So   decided to seize my small funds in naira for over a week now  for no exact reasons ,END
Complaint,Reply me   don t be acting crazy fam,END
Complaint, its shows that  the service is currently disabled ,END
Complaint,I was unable to register my account   it keep asking for username and password which I haven t created before,END
Complaint, that wat i am saying employee are sleeing they are not resonding to my Complaint,END
Complaint,I have applied   cc  but no response  m u,END
Complaint, I did write and was awaiting a call y day  no one called  My issue is still not resolved as mobile is not registed yet,END
Complaint, No solution yet very bad service,END
